Name,seo-url,Address,City,State,Zip,Phone,Basic Services,Embalming,Dressing & Casketing,Facilities & Staff for Visitation,Facilities & Staff for Chapel Service,Transfer Vehicle to Funeral Home,Hearse,UtilityFlower Vehicle,Lead Car,Direct Cremation with Memorial Service ,Crematory Fee,Direct Cremation
DuPont Funeral Home Inc.,dupont-funeral-home-inc,25 Bellevue Avenue,Bristol,CT,6010,860-582-8129,2890,950,200,325,795,425,425,195,Not Available,4594,330,3469
Dupuis Funeral Home,dupuis-funeral-home,11 Hill Avenue,Ashland,NH,3217,603-968-3372,1475,575,Included,400,395,250,275,125,Included,2270,Included,1820
Durden-Hudson Funeral Directors,durden-hudson-funeral-directors,206 E. Pine Street,Swainsboro,GA,30401,478-237-2131,2095,750,125,395,395,Not Available,300,150,150,2130,Included,1735
Durfee Funeral Home,durfee-funeral-home,119 N. Main Street,Fair Haven,VT,5743,802-265-8085,1895,555,295,150,550,395,425,210,Not Available,2445,235,1895
Durst Funeral Home,durst-funeral-home,57 Frost Avenue,Frostburg,MD,21532,301-689-8833,2250,650,150,600,400,275,200,100,100,2600,Included,2200
Dutcher Funeral Home,dutcher-funeral-home,440 W. Chicago,Coldwater,MI,49036,517-278-2795,3450,795,330,650,650,250,230,Included,85,3394,200,2744
Dutcher-Kolcz Funeral Home,dutcher-kolcz-funeral-home,321 E. Chicago,Bronson,MI,49028,517-369-4075,3450,795,330,650,650,250,230,Included,85,3394,200,2744
Duyck & VanDeHey Funeral Home,duyck-vandehey-funeral-home,9456 N.W. Roy Rd,Forest Grove,OR,97116,503-357-8749,995,385,275,195,575,395,450,250,Not Available,1310,Included,735
Dwayne R. Spence Funeral Home,dwayne-r-spence-funeral-home,650 West Waterloo Street,Canal Winchester,OH,43110,614-837-7126,3275,750,350,650,650,410,395,185,Not Available,4625,Included,3975
Dwayne Walker Funeral Home,dwayne-walker-funeral-home,155 Hickory Street,Hyden,KY,41749,606-672-2320,1790,650,195,450,465,295,260,95,Not Available,3050,Included,2585
Dwyer Funeral Home,dwyer-funeral-home,776 North,Pittsfield,MA,1201,413-442-5094,1875,695,125,550,475,200,200,75,Included,2375,410,1900
Dyer Funeral Home,dyer-funeral-home,798 S. Willow Ave,Cookeville,TN,38501,931-526-7158,1480,595,115,430,430,190,240,105,Not Available,1725,Included,1295
Dyersburg Funeral Home,dyersburg-funeral-home,420 Hwy. 51 By-Pass North,Dyersburg,TN,38024,731-285-3021,2245,600,200,495,425,195,220,110,Included,3060,Included,2635
Dyersburg Funeral Home Ridgely Chapel ,dyersburg-funeral-home-ridgely-chapel,515 Headden Drive,Ridgely,TN,38080,731-264-5845,2245,600,200,495,425,195,220,110,Included,3060,Included,2635
Dyersburg Funeral Home Tiptonville Chapel,dyersburg-funeral-home-tiptonville-chapel,405 Church Street,Tiptonville,TN,38079,731-253-7252,2245,600,200,495,425,195,220,110,Included,3060,Included,2635
Dykes Funeral Home ,dykes-funeral-home,2305 North Campbell Street ,Valparaiso,IN,46383,219-462-3125,2195,750,495,495,475,225,250,90,90,2390,450,1695
Dykstra Funeral Home,dykstra-funeral-home,29 E. Ninth Street,Holland,MI,49423,616-392-2348,1975,775,225,600,700,450,400,150,175,2275,Included,1575
Dykstra Funeral Home-Mulder Chapel,dykstra-funeral-home-mulder-chapel,188 W. 32nd,Holland,MI,49423,616-392-4878,1975,775,225,600,700,450,400,150,175,2275,Included,1575
Dykstra Funeral Home-Saugatuck Chapel,dykstra-funeral-home-saugatuck-chapel,520 Lake,Saugatuck,MI,49453,269-857-2290,1975,775,225,600,700,450,400,150,175,2275,Included,1575
Dykstra Funeral HomeNorthwood Chapel,dykstra-funeral-homenorthwood-chapel,295 Douglas Ave,Holland,MI,49423,616-392-2348,1975,775,225,600,700,450,400,150,175,2275,Included,1575
"Dzikowski, Pierce & Levis Funeral Home",dzikowski-pierce-levis-funeral-home,24 E. 19th Street,Bayonne,NJ,7002,201-436-4408,1495,950,550,975,550,375,425,325,Not Available,2650,155,2100
E. Alvin Small Funeral Home,e-alvin-small-funeral-home,2033 Boulevard,Colonial Heights,VA,23834,804-526-3400,2300,570,200,200,700,325,325,Included ,Included ,3905,Included ,3255
E. Alvin Small Funeral Home,e-alvin-small-funeral-home-01,3935 S. Crater Rd,Petersburg,VA,23805,804-526-3400,2300,570,200,200,700,325,325,Included , Included ,3905,Included ,3255
E B Allen Funeral Home ,e-b-allen-funeral-home,706 Griffin Blvd,Farmville,VA ,23901,434-392-4697,1800,825,150,275,325,200,400,100,100,2650,Included,2325
E.E. Burns & Son Funeral Home,e-e-burns-son-funeral-home,204 Main Street,Malden,MA,2148,781-322-0194,1980,775,185,250,510,375,400,400,Not Available,2560,550,2200
E.E. McDonald Funeral Home,e-e-mcdonald-funeral-home,2615 State Blvd.,Meridian,MS,39307,601-743-9186,650,850,200,150,200,225,550,200,Not Available,2235,Included,2035
E.E. McDonald Funeral Home,e-e-mcdonald-funeral-home-01,Depot Hill St,Dekalb,MS,39328,601-743-9186,650,850,200,150,200,225,550,200,Not Available,2235,Included,2035
E.E. Pickle Funeral Home,e-e-pickle-funeral-home,60015 Monroe,Smithville,MS,38870,662-256-2644,1495,450,110,360,565,190,210,110,Included,2160,Included,1800
E.E. Pickle Funeral Home,e-e-pickle-funeral-home-01,500 3rd,Amory,MS,38821,662-256-2644,1495,450,110,360,565,190,210,110,Not Available,2160,Included,1800
E.F. Drum's Funeral Home,e-f-drums-funeral-home,210 North Academy Street,Lincolnton,NC,28092,704-735-5321,970,495,250,275,640,175,200,Not Available,Not Available,2765,Included,2290
E. Harper & Son Funeral Home ,e-harper-son-funeral-home,740 State Road 930 E,New Haven,IN,46774,260-493-4433,3895,755,275,450,550,325,380,Not Available,150,4795,500,4245
E.J Fielding Funeral Home,e-j-fielding-funeral-home,2260 W. 21st Avenue,Covington,LA,70433,985-892-9222,2195,735,295,980,595,595,395,195,Not Available,3465,Included,2870
E. J. Mandzuik & Sons Funeral Directors,e-j-mandzuik-sons-funeral-directors,3801 18 Mile Road,Sterling Heights,MI,48314,586-997-3838,1995,650,350,850,550,250,350,Not Available,Not Available,2900,Included,2350
E.M. Coots' Sons Funeral Home ,e-m-coots-sons-funeral-home,120 West Maple Street,Jeffersonville, IN ,47130,812-282-1356,1750,950,125,525,775,375,350,100,125,2275,250,1325
E.V. Jutras & Sons Funeral Home,e-v-jutras-sons-funeral-home,118 Friend Street,Amesbury,MA,1913,978-388-0430,2195,695,175,450,795,350,385,225,Not Available,3654,Included,2859
Eackles-Spencer & Norton Funeral Home,eackles-spencer-norton-funeral-home,256 Halltown Road,Harpers Ferry,WV,25425,304-724-6500,2350,695,315,460,420,310,335,145,Not Available,3290,Included,2870
Eagle Funeral Home,eagle-funeral-home,220 N. Chicago,Litchfield,MI,49252,517-542-3098,1795,615,240,395,425,310,310,110,Not Available,2795,200,2030
Eagle Funeral Home,eagle-funeral-home-01,109 East Street,Jonesville,MI,49250,517-849-9191,1795,615,240,395,425,310,310,110,Not Available,2795,200,2030
Eagle Funeral Home,eagle-funeral-home-012,415 W. Main,Hudson,MI,49247,517-448-3481,1795,615,240,395,425,310,310,110,Not Available,2795,200,2030
Eagle Funeral Home Charles Fink Chapel,eagle-funeral-home-charles-fink-chapel,303 N. Summit,Morenci,MI,49256,517-458-2311,1795,615,240,395,425,310,310,110,Not Available,2795,200,2030
Eagle Funeral Home-George White Chapel,eagle-funeral-home-george-white-chapel,403 S Main St,Reading,MI,49274,517-283-2145,1795,615,240,395,425,310,310,110,Not Available,2795,200,2030
Eagle River Funeral Home,eagle-river-funeral-home,16421 Brooks Loop Road,Eagle River,AK,99577,907-696-3741,1695,995,300,300,895,495,595,195,Not Available,3110,Included,2215
Eakes Funeral Home,eakes-funeral-home,106 Clement Ave.,Oxford,NC,27565,919-693-8186,2250,575,100,300,300,150,125,75,Not Available,2450,Included,2150
Eakes Funeral Home,eakes-funeral-home-01,834 North Main Street,Creedmoor,NC,27522,919-528-2323,2250,575,100,300,300,150,125,75,Not Available ,2450,Included,2150
Earl F. Bosworth Funeral Home,earl-f-bosworth-funeral-home,311 Willow Avenue,Hoboken,NJ,7030,201-659-1455,1800,975,450,950,350,400,395,395,Not Available,2830,Not Available I,2380
Earl I. Jones Funeral Home,earl-i-jones-funeral-home,305 First Street,Hackensack,NJ,7601,201-487-8822,1195,700,150,375,375,200,265,280,Not Available,1050,160,800
Earle Rainwater Funeral Home,earle-rainwater-funeral-home,10355 Commerce Street,Summerville,GA,30747,706-857-3423,1400,435,100,195,195,190,190,75,Not Available,1780,350,1585
East Central Cremation Society,east-central-cremation-society,114 5th Street,Sandstone,MN,55072,320-245-2376,2570,650,400,275,375,375,225,125,Not Available,2850,Included,2475
East Haven Memorial Funeral Home,east-haven-memorial-funeral-home,425 Main Street,East Haven,CT,6512,203-467-1708,2650,700,400,900,750,450,350,Not Available,175,4250,Included,3600
East Lawn Funeral Home,east-lawn-funeral-home,4997 Memorial Blvd,Kingsport,TN,37664,423-288-2081,2395,795,395,495,595,495,430,295,Not Available,3105,Included,2440
Eastgate Funeral Service,eastgate-funeral-service,2302 E. Divide Avenue,Bismarck,ND,58501,701-223-7322,2575,995,190,440,490,295,140,90,75,2980,Included,2490
Eaton Funeral Home,eaton-funeral-home,1351 Highland Avenue,Needham,MA,2492,781-444-0201,2500,795,225,800,800,400,425,95,Included,3525,440,2875
Eaton Funeral Service,eaton-funeral-service,325 N. Main Street,Mocksville,NC,27028,336-751-2148,1790,820,190,795,795,195,250,250,250,3510,Included,2520
Eaton & Mackay Funeral Home,eaton-mackay-funeral-home,465 Centre St,Newton,MA,2458,617-244-2034,2500,795,225,800,800,400,425,95,Included,3525,440,2875
Eberhart & Son Mortuary,eberhart-son-mortuary,131 King St,Winder,GA,30680,770-867-9292,1500,795,250,295,275,275,295,Not Available,150,1770,Included,1495
Ebersole Mortuary,ebersole-mortuary,219 W Spring Avenue,Conway Springs,KS,67031,620-456-2226,2250,595,210,295,395,200,225,125,Not Available,2465,595,2070
Ebony Funeral Service,ebony-funeral-service,220 Avery Avenue,Morganton,NC,28655,828-437-2864,1490,375,125,160,270,275,295,65,65,1345,Included,1095
Ebony Funeral Service,ebony-funeral-service-01,519 Main St N W,Lenoir,NC,28645,828-758-1859,1490,375,125,160,270,275,295,65,65,1345,Included,1095
Ebony & White Funeral Service,ebony-white-funeral-service,1139 E. Pine,Lincolnton,NC,28092,704-732-1041,1700,600,125,150,400,150,325,150,Not Available,2000,Included,1700
Echols Funeral Home ,echols-funeral-home,806 Brunswick Avenue,Emporia,VA,23847,434-634-2633,1650,575,150,475,525,175,300,150,150,2420,Included ,1895
Eckersell Memorial Chapel,eckersell-memorial-chapel,101 West Main St,Rigby,ID,83442,208-745-6604,1500,550,225,450,495,275,295,275,Not Available,2320,Included,1825
Eckhardt Funeral Chapel,eckhardt-funeral-chapel,3296 Charmil Drive,Manchester,MD,21102,410-374-2626,2450,895,350,80,310,380,435,95,250,2765,Not Available,2270
Ed Lee Mortuary ,ed-lee-mortuary,101 North Meridian Street,Washington, IN,47501,812-254-3612,1270,1100,210,350,595,300,300,75,300,2545,Included ,2195
Eddie Robinson Funeral Homes,eddie-robinson-funeral-homes,588 Hwy 51 S,Batesville,MS,38606,800-253-6632,4995,1895,495,895,1295,895,1295,Not Available,Not Available,6290,Included,4995
Eddie's Family Funeral Home,eddies-family-funeral-home,106 Conniebrook Lane,Melbourne,AR,72556,870-368-4848,1450,575,215,325,425,295,175,75,Not Available,2075,Included,1650
Eddie's Family Funeral Home-Chapel,eddies-family-funeral-home-chapel,2001 Highway 56 East,Calico Rock,AR,72519,870-297-8586,1450,575,215,325,425,295,175,75,Not Available,2075,Included,1650
Eddy & Birchard Funeral Home,eddy-birchard-funeral-home,203 Main,Osawatomie,KS,66064,913-755-2114,1970,540,250,270,280,260,300,180,Not Available,2380,Included,2100
Edgar Funeral Home,edgar-funeral-home,816 119th St,Whiting,IN,46394,708-423-1600,1895,895,595,655,425,375,400,Not Available,225,2690,495,1995
Edigio Dipardo & Sons Funeral Home,edigio-dipardo-sons-funeral-home,75 Harris Avenue,"Woonsocket,",RI,2895,401-762-3746,2395,645,225,620,620,425,275,220,Not Available,3185,Not Available,2495
Edline-Yahn &CovingtonFuneral Chapel,edline-yahn-covingtonfuneral-chapel,27221 156th Avenue SE,Kent,WA,98042,253-630-2736,1800,800,195,250,650,400,275,95,Not Available,2455,Included ,2005
EdmaistonMosley Funeral Home,edmaistonmosley-funeral-home,1200 S Miles Ave,Union City,TN,38261,731-885-1033,1795,600,150,250,250,200,200,200,Included,2545,Included,2095
Edmonds & Evans Funeral Homes,edmonds-evans-funeral-homes,6941 Central Ave,Portage,IN,46368,219-762-1330,1985,620,310,540,540,350,235,Not Available,150,2935,245,1695
Edmonds & Evans Funeral Homes,edmonds-evans-funeral-homes-01,517 Broadway,Chesterton,IN,46304,219-926-1330,1985,620,310,540,540,350,235,Not Available,150,2935,245,1695
Edmonds Funeral Home,edmonds-funeral-home,228 Allen Avenue,Jonesboro,LA,71251,318-259-2345,2950,600,100,300,325,200,100,75,Not Available,3225,Included,2900
Edmund W. Dougiello Funeral Home,edmund-w-dougiello-funeral-home,36 S. Pine Creek,Fairfield,CT,6824,203-259-9466,1750,650,275,700,625,250,350,200,125,2015,Included,1490
Edo Miller and Sons Funeral Home,edo-miller-and-sons-funeral-home,3321 Glynn Avenue Hwy 17 N,Brunswick,GA,31520,912-265-3636,3230,995,195,395,495,395,395,395,Not Available,2990,Included,2495
Edward F. Adzima Funeral Home,edward-f-adzima-funeral-home,253 Elizabeth,Derby,CT,6418,203-735-0111,3100,850,400,600,500,400,400,50,100,4350,350,3850
Edward Korkoian Funeral HomeSpiller Spitler Chapel,edward-korkoian-funeral-homespiller-spitler-chapel,836 N. Main Street,Royal Oak,MI,48067,248-541-4800,2535,450,280,210,230,275,300,195,Not Available,1375,Included,1145
Edward Lawrence Funeral Home,edward-lawrence-funeral-home,2119 Boston Post Road,Darien,CT,6820,203-655-6127,2900,950,200,875,750,650,550,250,Not Available,4845,Not Available,4095
"Edward Sagel Funeral Direction, Inc.",edward-sagel-funeral-direction-inc,1091 Rockville Pike,Rockville,MD,20852,301-217-9400,3095,1905,645,495,Not Available,695,695,295,Not Available,4790,Included,3695
Edward Swanson & Son Funeral Home,edward-swanson-son-funeral-home,30351 Dequindre Road,Madison Heights,MI,48071,248-588-5120,2795,1095,345,495,495,495,495,395,Not Available,2645,Included,1950
Edward V. Sullivan Funeral Home,edward-v-sullivan-funeral-home,43 Winn Street,Burlington,MA,1803,781-272-0050,1890,750,Included,350,750,335,335,325,Not Available,3115,Included,2565
Edwards Funeral Home,edwards-funeral-home,805 East Nash Sreet,Wilson,NC,27893,252-237-2624,1195,695,125,300,300,175,250,100,Not Available,1595,Included,1295
Edwards Funeral Home,edwards-funeral-home-01,28 College Street,Norwood,NC,28128,704-474-5898,2950,495,125,250,250,150,150,75,Not Available,2245,Included,1995
Edwards Funeral Home,edwards-funeral-home-012,702 N. Queen St.,Kinston,NC,28501,252-527-1123,2580,525,225,200,375,150,150,90,80,2715,Included,2340
Edwards Funeral Home,edwards-funeral-home-02,201 N. 12th Street,Fort Smith,AR,72901,479-782-8203,2895,895,230,195,495,395,195,175,Not Available,3060,285,2565
Edwards Memorial - Federal Way,edwards-memorial-federal-way,33440 First Way South #107,Federal Way,WA,98003,253-566-1008,680,395,135,295,395,295,295,95,Not Available,944,Included ,549
Edwards Memorial Funeral Home,edwards-memorial-funeral-home,44 Congress Street,Milford,MA,1757,508-473-0225,1895,395,125,200,540,300,300,120,150,2515,Not Available,1850
Edwards Memorial - Lacey,edwards-memorial-lacey,975 Carpenter Rd NE #101,Lacey,WA,98516,360-753-0069,680,395,135,295,395,295,295,95,Not Available,944,Included,549
Edwards Memorial -  Lakewood & Crematory,edwards-memorial-lakewood-crematory,11020 S. Tacoma Way,Lakewood,WA,98499,253-584-6000,680,395,135,295,395,295,295,95,Not Available,944,Included,549
Edwards Memorial - University Place,edwards-memorial-university-place,3005 Bridgeport Way W,University Place, WA,98466,253-566-1008,680,395,135,295,395,295,295,95,Not Available,944,Included ,549
Edwards & Sons Mortuary,edwards-sons-mortuary,3318 Glenwood Road,Decatur,GA,30032,404-289-8601,1995,725,250,250,250,250,300,300,Not Available,1750,Included,1500
Edwards Van-Alma Funeral Home,edwards-van-alma-funeral-home,4100 Alma Hwy,Van Buren,AR,72956,479-474-5081,2895,895,230,195,495,395,195,175,Not Available,3060,285,2565
Egesdal Funeral Home,egesdal-funeral-home,221 4th Street,Gaylord,MN,55334,507-237-2388,3580,625,305,350,550,395,325,75,95,3408,Included,2958
Eggers Funeral Home,eggers-funeral-home,195 Rainbow Lake Road,Boiling Springs,SC,29316,864-578-3838,3695,675,225,450,450,375,375,50,125,2900,Included,2450
Eggers Furniture & Funeral Home,eggers-furniture-funeral-home,2 West Main Street,"Rosholt,",SD,57260,605-537-4235,1955,495,195,200,500,150,200,Included,Included,2620,Included,2120
"Eickhoff, Farrand, Halverson Chapel",eickhoff-farrand-halverson-chapel,305 Rock River Avenue,Three Rivers,MI,49093,269-278-1515,1325,550,150,400,400,250,200,100,Not Available,2340,Included,1940
Eidsness Funeral Chapel,eidsness-funeral-chapel,101 Main Street,White,SD,57276,605-692-6384,1785,895,365,495,595,295,295,95,Not Available,3540,Included,2945
Eidsness Funeral Chapel,eidsness-funeral-chapel-01,217 Kason Ave,Volga,SD,57071,605-692-6384,1785,895,365,495,595,295,295,95,Not Available,3540,Included,2945
Eidsness Funeral Home,eidsness-funeral-home,1617 Orchard Dr,"Brookings,",SD,57006,605-692-6384,1785,895,365,495,595,295,295,95,Not Available,3540,Included,2945
Eidsness-Zink Funeral Chapel,eidsness-zink-funeral-chapel,217 N Elk St,"Elkton,",SD,57026,605-692-6384,1785,895,365,495,595,295,295,95,Not Available,3540,Included,2945
Eikenberry-Eddy Funeral Home ,eikenberry-eddy-funeral-home,84 West Main Street,Peru,IN,46970,765-473-5545,1950,595,225,400,350,225,285,90,90,1770,Included,1420
Einan's Funeral HomE,einans-funeral-home,915 Bypass Hwy,Richland,WA,99352,509-943-1114,1175,595,595,250,670,410,225,75,Not Available,2240,Included,1670
Eisenhour Funeral Home,eisenhour-funeral-home,2500 N. Council Avenue,Blanchard,OK,73010,405-485-8600,1300,600,200,450,450,200,250,150,Not Available,2150,Included,1700
Elgin Funeral Home,elgin-funeral-home,602 A Street,Elgin,OK,73538,580-492-5663,1735,475,150,265,635,250,250,95,Not Available,3005,Included,2200
Eline Funeral Home,eline-funeral-home,934 S. Main Street,Hampstead,MD,21074,410-239-8163,2595,795,345,495,425,350,325,145,Not Available,2470,350,1945
Elite Funeral Services,elite-funeral-services,125 High Street,Ellerbe,NC,28338,910-652-2149,1200,550,150,300,300,200,300,150,Not Available,1270,Included,970
Elizabeth Street Mortuary,elizabeth-street-mortuary,111 Elizabeth Street,Spring Lake,NC,28390,910-495-0224,1095,800,150,400,495,150,250,200,Not Available,2495,650,2000
Elk Funeral Home,elk-funeral-home,2001 Pennsylvania Ave,Charleston,WV,25302,304-343-3311,2495,1095,240,310,275,195,295,125,Not Available,1800,350,1450
Elkins Funeral Home,elkins-funeral-home,1535 Hermitage Drive,Florence,AL,35630,256-764-0221,2095,695,95,235,255,290,260,150,95,2520,Included,2265
Elkins Funeral Service,elkins-funeral-service,"560 NC Highway, 268 West",Elkin,NC,28621,336-526-4460,1395,575,220,295,295,175,140,110,110,1790,Included,1495
